브랜드,상품명,가격,가격대,옵션명,옵션혜택,리뷰내용,정제리뷰,키워드토큰문자열,리뷰평점,도움돼요구간,도움돼요점수,사진여부,리뷰글자수,리뷰단어수,리뷰군집,페르소나,주요관심사,대표키워드,메시지 방향,긍정신호여부,부정신호여부,쿨링감언급여부,향언급여부,두피언급여부,자극언급여부,가격구성언급여부,강한쿨링긍정여부,쿨링지속긍정여부,쿨링지속아쉬움여부,약한쿨링부족여부,민감자극회피여부
아베다,아베다 로즈메리 민트 퓨리파잉 샴푸 1000ml,106000,3만원 이상,옵션 없음,일반,"아베다 제품 유명한데, 지성두피에 좋은거 중에 로즈메리가 제일 유명하다해서 구매했습니다! 일단 향이 은은하게 퍼져서 아주 맘에 들어요! 거품은 묽은 제형이라 조금 비비면 올라옵니다! 지성 샴푸들 이것저것 사용해봤는데 사실 좀 비슷한 느낌도 있었는데 아베다는 그래도 프리미엄 라인이라 기대하면서 사용해서 그런지 나름 만족하면서 썼습니당! ㅎㅎ 시원함은 그렇게 높은 편은 아니지만 그래도 살짝 싸한 느낌이 있긴해서 괜찮았습니다! 한달 이상으로 사용 가능한 양이에요!",아베다 제품 유명한데 지성두피에 좋은거 중에 로즈메리가 제일 유명하다해서 구매했습니다 일단 향이 은은하게 퍼져서 아주 맘에 들어요 거품은 묽은 제형이라 조금 비비면 올라옵니다 지성 샴푸들 이것저것 사용해봤는데 사실 좀 비슷한 느낌도 있었는데 아베다는 그래도 프리미엄 라인이라 기대하면서 사용해서 그런지 나름 만족하면서 썼습니당 시원함은 그렇게 높은 편은 아니지만 그래도 살짝 싸한 느낌이 있긴해서 괜찮았습니다 한달 이상으로 사용 가능한 양이에요,"아베다, 유명한데, 지성두피, 좋은거, 로즈메리, 유명하다해서, 구매했, 일단, 은은하게, 퍼져서, 거품, 제형, 비비면, 올라옵니다, 지성, 샴푸들, 이것저것, 사용해봤, 사실, 비슷한, 있었, 아베다, 그래, 프리미엄, 라인, 기대하면서, 사용해서, 그런지, 나름, 만족하면서, 썼습니당, 시원함, 그렇게, 아니지만, 그래, 살짝, 싸한, 있긴해서, 괜찮았, 한달, 이상, 가능한, 양이에요",5,낮음,1,False,258,59,3,두피 컨디션 관리형,두피/유분,"시원한, 머리카락, 이거, 거품, 탈모, 아베다, 하나, 쿨링샴푸, 후기, 분들, 사용하기, 나와서",두피 편안함·유분 케어·세정감을 기능적 근거와 함께 제시,1,0,1,1,1,0,0,0,0,0,0,0
아베다,아베다 로즈메리 민트 퓨리파잉 샴푸 1000ml,106000,3만원 이상,옵션 없음,일반,예전에 면세점에서 저렴하게 구매할 수 있을 때는 캐리어가 무거워도 꼭꼭 일년치를 구매해서 사용했던 제품인데 해외여행을 못가게 되면서 샴푸는 국내 브랜드 제품으로 부득이하게 갈아탔습니다. 제 두피와는 찰떡인데 가격이 너무 부담스러워서 선뜻 구매하지 못하고 있다가 올리브영 세일 기회에 재구매했습니다. 일단 굉장히 묽은 제형으로 거품이 잘 나지 않기 때문에 처음 사용하시는 분들은 좋다는 느낌을 잘 못받을실텐데 한번 펌핑 후 손으로 두세번 문지른 뒤에 다시 물을 두세방을 더하고 머리 위에서 손으로 문질러가면서 거품이 두피로 떨어지게 하는 방식으로 사용하시면 훨씬 거품도 잘나고 소량만 사용할 수 있습니다. 전용 펌프는 미포함제품인데 백화점에서 천원에 따로 구매할 수 있고 민트의 청량함때문에 여름철에 두피열감 내려주는데는 정말 좋습니다.,예전에 면세점에서 저렴하게 구매할 수 있을 때는 캐리어가 무거워도 꼭꼭 일년치를 구매해서 사용했던 제품인데 해외여행을 못가게 되면서 샴푸는 국내 브랜드 제품으로 부득이하게 갈아탔습니다 제 두피와는 찰떡인데 가격이 너무 부담스러워서 선뜻 구매하지 못하고 있다가 올리브영 세일 기회에 재구매했습니다 일단 굉장히 묽은 제형으로 거품이 잘 나지 않기 때문에 처음 사용하시는 분들은 좋다는 느낌을 잘 못받을실텐데 한번 펌핑 후 손으로 두세번 문지른 뒤에 다시 물을 두세방을 더하고 머리 위에서 손으로 문질러가면서 거품이 두피로 떨어지게 하는 방식으로 사용하시면 훨씬 거품도 잘나고 소량만 사용할 수 있습니다 전용 펌프는 미포함제품인데 백화점에서 천원에 따로 구매할 수 있고 민트의 청량함때문에 여름철에 두피열감 내려주는데는 정말 좋습니다,"예전, 면세점, 저렴하게, 구매할, 캐리어, 무거워, 꼭꼭, 일년치, 구매해서, 사용했던, 제품인데, 해외여행, 못가게, 되면서, 국내, 브랜드, 부득이하게, 갈아탔, 찰떡인데, 부담스러워서, 선뜻, 구매하지, 있다, 세일, 기회, 재구매했, 일단, 굉장히, 제형, 거품, 나지, 않기, 때문, 사용하시, 분들, 좋다, 못받을실텐데, 한번, 펌핑, 두세번, 문지른, 두세방, 문질러가면서, 거품, 떨어지게, 방식, 사용하시면, 훨씬, 거품, 잘나고, 소량만, 사용할, 전용, 펌프, 미포함제품인데, 백화점, 천원, 구매할, 있고, 민트, 청량함때문, 여름철, 두피열감, 내려주는데",5,낮음,1,False,411,97,2,세정감 꼼꼼 확인형,세정/거품,"거품, 세정력, 풍성하게, 샴푸바, 나고, 나서, 풍성, 생각, 좋았, 세정, 오래, 꾸준히",풍성한 거품·세정력·감은 뒤 머릿결을 실제 사용 장면으로 보여주기,1,1,1,1,1,0,1,0,0,0,0,0
마이녹셀,[탈모기능성/두피가려움] 현대약품 마이녹셀 댄드러프 스칼프 쿨링 샴푸 480ml,13200,1만원대,옵션 없음,일반,마이녹셀 샴푸 다른 라인써봤는데 너무 좋았어서 스칼프샴푸도 구입했어요 거품 잘 나고 머리감고나면 찰랑거려서 좋네요,마이녹셀 샴푸 다른 라인써봤는데 너무 좋았어서 스칼프샴푸도 구입했어요 거품 잘 나고 머리감고나면 찰랑거려서 좋네요,"마이녹셀, 다른, 라인써봤, 좋았어서, 스칼프샴푸, 구입, 거품, 나고, 머리감고나면, 찰랑거려서",5,매우 높음,4,True,63,14,2,세정감 꼼꼼 확인형,세정/거품,"거품, 세정력, 풍성하게, 샴푸바, 나고, 나서, 풍성, 생각, 좋았, 세정, 오래, 꾸준히",풍성한 거품·세정력·감은 뒤 머릿결을 실제 사용 장면으로 보여주기,0,0,0,0,0,0,0,0,0,0,0,0
마이녹셀,[탈모기능성/두피가려움] 현대약품 마이녹셀 댄드러프 스칼프 쿨링 샴푸 480ml,13200,1만원대,옵션 없음,일반,두피염이 있어서 스칼프 샴푸를 찾아서 쓰고 있어서 샀어요 쿨링효과가 확실해서 진짜 시원하고 샴푸하고나면 개운해서 좋아요,두피염이 있어서 스칼프 샴푸를 찾아서 쓰고 있어서 샀어요 쿨링효과가 확실해서 진짜 시원하고 샴푸하고나면 개운해서 좋아요,"두피염, 있어서, 스칼프, 찾아서, 쓰고, 있어서, 쿨링효, 확실해서, 샴푸하고나면, 개운해서",5,매우 높음,4,True,66,15,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,0,1,0,1,0,0,0,0,0,0,0
마이녹셀,[탈모기능성/두피가려움] 현대약품 마이녹셀 댄드러프 스칼프 쿨링 샴푸 480ml,13200,1만원대,옵션 없음,일반,스칼프 쿨링에 특허받은 샴푸라 구입했어요 두피염으로 고생하고 있어서 사본건데 이거 진짜 시원하고 좋네요 샴푸 후에 머릿결도 좋아요,스칼프 쿨링에 특허받은 샴푸라 구입했어요 두피염으로 고생하고 있어서 사본건데 이거 진짜 시원하고 좋네요 샴푸 후에 머릿결도 좋아요,"스칼프, 특허받, 샴푸라, 구입, 두피염, 고생, 있어서, 사본건데, 이거, 머릿결",5,매우 높음,4,True,72,17,3,두피 컨디션 관리형,두피/유분,"시원한, 머리카락, 이거, 거품, 탈모, 아베다, 하나, 쿨링샴푸, 후기, 분들, 사용하기, 나와서",두피 편안함·유분 케어·세정감을 기능적 근거와 함께 제시,1,0,1,0,1,0,0,1,0,0,0,0
마이녹셀,[탈모기능성/두피가려움] 현대약품 마이녹셀 댄드러프 스칼프 쿨링 샴푸 480ml,13200,1만원대,옵션 없음,일반,자극없이 촉촉하게 사용하기 좋은 제품이에요 성분 구성도 좋아요👍🏽,자극없이 촉촉하게 사용하기 좋은 제품이에요 성분 구성도 좋아요,"자극없, 촉촉하게, 사용하기, 제품이에요, 성분",5,매우 높음,4,True,36,8,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,1,0,0,0,1,1,0,0,0,0,1
마이녹셀,[탈모기능성/두피가려움] 현대약품 마이녹셀 댄드러프 스칼프 쿨링 샴푸 480ml,13200,1만원대,옵션 없음,일반,제형은 너무 묽지 않고 적당히 쫀쫀해서 거품도 풍성하게 잘 나고 세정력도 좋은 편이에요 두피가 시원하고 깔끔하게 세정되는데 더운 날씨에 사용하면 두피 열감이 줄어드는 느낌도 있어서 여름철에 특히 좋을거 같아요!,제형은 너무 묽지 않고 적당히 쫀쫀해서 거품도 풍성하게 잘 나고 세정력도 좋은 편이에요 두피가 시원하고 깔끔하게 세정되는데 더운 날씨에 사용하면 두피 열감이 줄어드는 느낌도 있어서 여름철에 특히 좋을거 같아요,"제형, 묽지, 않고, 적당히, 쫀쫀해서, 거품, 풍성하게, 나고, 세정력, 깔끔하게, 세정되, 더운, 날씨, 열감, 줄어드, 있어서, 여름철, 특히, 좋을거",5,매우 높음,4,True,117,29,2,세정감 꼼꼼 확인형,세정/거품,"거품, 세정력, 풍성하게, 샴푸바, 나고, 나서, 풍성, 생각, 좋았, 세정, 오래, 꾸준히",풍성한 거품·세정력·감은 뒤 머릿결을 실제 사용 장면으로 보여주기,1,0,1,0,1,0,0,0,0,0,0,0
마이녹셀,[탈모기능성/두피가려움] 현대약품 마이녹셀 댄드러프 스칼프 쿨링 샴푸 480ml,13200,1만원대,옵션 없음,일반,"거품을 낼수록 멘솔 향이 나고, 두피에 시원한 쿨링감이 느껴져요. 평소 쿨링 샴푸만 사용하는데 탈모 케어 기능이 있는 샴푸로 바꿨어요. 사용 후 두피가 일단 상쾌해서 머리 말릴때도 뭔가 개운함이 있어요. 머리 유분이 많은 편이거나 시원한 사용감을 선호하면 사용 만족할 것 같아요.",거품을 낼수록 멘솔 향이 나고 두피에 시원한 쿨링감이 느껴져요 평소 쿨링 샴푸만 사용하는데 탈모 케어 기능이 있는 샴푸로 바꿨어요 사용 후 두피가 일단 상쾌해서 머리 말릴때도 뭔가 개운함이 있어요 머리 유분이 많은 편이거나 시원한 사용감을 선호하면 사용 만족할 것 같아요,"거품, 낼수록, 멘솔, 나고, 시원한, 느껴져요, 평소, 샴푸만, 사용하, 탈모, 케어, 기능, 바꿨, 일단, 상쾌해서, 말릴때, 개운함, 유분, 편이거나, 시원한, 선호, 만족할",5,매우 높음,4,True,156,40,3,두피 컨디션 관리형,두피/유분,"시원한, 머리카락, 이거, 거품, 탈모, 아베다, 하나, 쿨링샴푸, 후기, 분들, 사용하기, 나와서",두피 편안함·유분 케어·세정감을 기능적 근거와 함께 제시,1,0,1,1,1,0,0,0,0,0,0,0
마이녹셀,[탈모기능성/두피가려움] 현대약품 마이녹셀 댄드러프 스칼프 쿨링 샴푸 480ml,13200,1만원대,옵션 없음,일반,"날씨가 더워지면서 두피가 쉽게 답답해지는 것 같아 구매했습니다. 사용해보니 샴푸할 때 시원한 느낌이 들어 개운했고 세정력도 만족스러웠어요. 거품도 잘 나는 편이라 적은 양으로도 충분히 사용할 수 있었고, 헹군 후에도 두피가 깔끔한 느낌이 오래가서 좋았습니다. 용량도 넉넉해서 한동안 잘 사용할 것 같네요.",날씨가 더워지면서 두피가 쉽게 답답해지는 것 같아 구매했습니다 사용해보니 샴푸할 때 시원한 느낌이 들어 개운했고 세정력도 만족스러웠어요 거품도 잘 나는 편이라 적은 양으로도 충분히 사용할 수 있었고 헹군 후에도 두피가 깔끔한 느낌이 오래가서 좋았습니다 용량도 넉넉해서 한동안 잘 사용할 것 같네요,"날씨, 더워지면서, 쉽게, 답답해지, 같아, 구매했, 사용해보니, 샴푸할, 시원한, 들어, 개운했고, 세정력, 만족스러웠, 거품, 양으, 충분히, 사용할, 있었고, 헹군, 깔끔한, 오래가서, 좋았, 용량, 넉넉해서, 한동안, 사용할",5,매우 높음,4,True,170,41,2,세정감 꼼꼼 확인형,세정/거품,"거품, 세정력, 풍성하게, 샴푸바, 나고, 나서, 풍성, 생각, 좋았, 세정, 오래, 꾸준히",풍성한 거품·세정력·감은 뒤 머릿결을 실제 사용 장면으로 보여주기,1,0,1,0,1,0,1,0,0,0,0,0
마이녹셀,[탈모기능성/두피가려움] 현대약품 마이녹셀 댄드러프 스칼프 쿨링 샴푸 480ml,13200,1만원대,옵션 없음,일반,날이 확 더워지니까 두피가 가렵고 각질이 일어나서 탈모샴푸로 유명하다길래 주문했어요ㅎㅎ 샴푸를 할 때 두피 멘톨 성분 특유의 시원한 쿨링감이 감돌아서 씻어내고 나면 가슴 속까지 개운해지는 기분이에요 ㅋㅋ 세정력이 강한데도 모발이 뻣뻣해지지 않고 촉촉하게 마무리되어 매일 안심하고 챙겨 쓰는 중이에요 :) 두피 가려움증이 몰라보게 줄어들고 환경이 튼튼해지는 게 눈으로 보여서 아주 만족스러워요!,날이 확 더워지니까 두피가 가렵고 각질이 일어나서 탈모샴푸로 유명하다길래 주문했어요 샴푸를 할 때 두피 멘톨 성분 특유의 시원한 쿨링감이 감돌아서 씻어내고 나면 가슴 속까지 개운해지는 기분이에요 세정력이 강한데도 모발이 뻣뻣해지지 않고 촉촉하게 마무리되어 매일 안심하고 챙겨 쓰는 중이에요 두피 가려움증이 몰라보게 줄어들고 환경이 튼튼해지는 게 눈으로 보여서 아주 만족스러워요,"더워지니까, 가렵고, 각질, 일어나서, 탈모샴푸, 유명하다길래, 주문, 멘톨, 성분, 특유, 시원한, 감돌아서, 씻어내고, 나면, 가슴, 개운해지, 기분이에요, 세정력, 강한데, 모발, 뻣뻣해지지, 않고, 촉촉하게, 마무리되어, 매일, 안심, 챙겨, 중이에요, 가려움증, 몰라보게, 줄어들고, 환경, 튼튼해지, 보여서, 만족스러워요",5,매우 높음,4,True,219,51,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,1,1,0,1,1,0,0,0,0,0,1
마이녹셀,[탈모기능성/두피가려움] 현대약품 마이녹셀 댄드러프 스칼프 쿨링 샴푸 480ml,13200,1만원대,옵션 없음,일반,여름 되니 두피 떡짐이 더 심해져서 매년 여름마다 좋다는 샴푸 다 써봤는데 이 샴푸도 유명한만큼 좋네요 쿨링감이 엄청 개운하고 비듬이나 가려움도 싹 잡혔어요ㅎㅎ,여름 되니 두피 떡짐이 더 심해져서 매년 여름마다 좋다는 샴푸 다 써봤는데 이 샴푸도 유명한만큼 좋네요 쿨링감이 엄청 개운하고 비듬이나 가려움도 싹 잡혔어요,"여름, 되니, 떡짐, 심해져서, 매년, 여름마다, 좋다, 써봤, 유명한만큼, 개운, 비듬이나, 가려움, 잡혔",5,높음,3,True,89,23,0,청량감 즉시 체감형,쿨링/열감,"여름, 사용하기, 거품, 있어서, 열감, 구매했, 시원해서, 용량, 시원한, 좋아, 쿨링제품, 사용할",시원함·개운함·상쾌함을 사용 직후 체감 언어로 제시,1,1,1,0,1,1,0,0,0,0,0,1
마이녹셀,[탈모기능성/두피가려움] 현대약품 마이녹셀 댄드러프 스칼프 쿨링 샴푸 480ml,13200,1만원대,옵션 없음,일반,"시원하고 비듬 케어에 확실히 도움 됩니다. 감는 순간 두피가 화해지면서 엄청 시원해요. 쿨링 샴푸 좋아하시는 분들 취향 저격일 듯합니다. 비듬이랑 가려움 때문에 스트레스였는데, 이틀 정도 쓰니까 가려운 게 확 줄었어요. 거품도 풍성하게 잘 나고 향도 개운해서 만족스럽습니다. 가격 대비 용량도 넉복하고 약국 화장품 브랜드라 믿고 씁니다. 추천해요!",시원하고 비듬 케어에 확실히 도움 됩니다 감는 순간 두피가 화해지면서 엄청 시원해요 쿨링 샴푸 좋아하시는 분들 취향 저격일 듯합니다 비듬이랑 가려움 때문에 스트레스였는데 이틀 정도 쓰니까 가려운 게 확 줄었어요 거품도 풍성하게 잘 나고 향도 개운해서 만족스럽습니다 가격 대비 용량도 넉복하고 약국 화장품 브랜드라 믿고 씁니다 추천해요,"비듬, 케어, 확실히, 도움, 됩니다, 순간, 화해지면서, 좋아하시, 분들, 취향, 저격일, 비듬이랑, 가려움, 때문, 스트레스였, 이틀, 쓰니까, 가려운, 줄었, 거품, 풍성하게, 나고, 개운해서, 만족스럽, 대비, 용량, 넉복, 약국, 화장품, 브랜드라, 믿고, 씁니다",5,높음,3,True,194,47,2,세정감 꼼꼼 확인형,세정/거품,"거품, 세정력, 풍성하게, 샴푸바, 나고, 나서, 풍성, 생각, 좋았, 세정, 오래, 꾸준히",풍성한 거품·세정력·감은 뒤 머릿결을 실제 사용 장면으로 보여주기,1,1,1,1,1,1,1,1,0,0,0,1
마이녹셀,[탈모기능성/두피가려움] 현대약품 마이녹셀 댄드러프 스칼프 쿨링 샴푸 480ml,13200,1만원대,옵션 없음,일반,"​두피를 시원하고 깔끔하게 관리하고 싶어서 스칼프 쿨링 샴푸를 샀어요. 평소에 욕실에 복잡하고 거추장스러운 것을 두는 것보다 군더더기 없이 단정하게 유지하는 걸 참 좋아하는데, 이 제품은 패키지가 과하게 튀지 않고 깔끔해서 제 취향에 아주 잘 맞아요. ​머리를 감을 때 억지스럽게 화끈거리지 않고 기분 좋은 쿨링감이 부드럽게 퍼져서 참 편안해요. 거품이 풍성하게 잘 나서 번거롭게 많이 짜낼 필요 없이 가볍게 툭 덜어서 감기만 해도 충분하니까 정말 실용적이고 간편하더라고요. ​답답했던 두피가 아주 산뜻하고 맑아지는 기분이라 쾌적한 상태를 오래 유지할 수 있어서, 늘 기분 좋게 잘 사용하고 있어요.",두피를 시원하고 깔끔하게 관리하고 싶어서 스칼프 쿨링 샴푸를 샀어요 평소에 욕실에 복잡하고 거추장스러운 것을 두는 것보다 군더더기 없이 단정하게 유지하는 걸 참 좋아하는데 이 제품은 패키지가 과하게 튀지 않고 깔끔해서 제 취향에 아주 잘 맞아요 머리를 감을 때 억지스럽게 화끈거리지 않고 기분 좋은 쿨링감이 부드럽게 퍼져서 참 편안해요 거품이 풍성하게 잘 나서 번거롭게 많이 짜낼 필요 없이 가볍게 툭 덜어서 감기만 해도 충분하니까 정말 실용적이고 간편하더라고요 답답했던 두피가 아주 산뜻하고 맑아지는 기분이라 쾌적한 상태를 오래 유지할 수 있어서 늘 기분 좋게 잘 사용하고 있어요,"깔끔하게, 관리, 싶어서, 스칼프, 평소, 욕실, 복잡, 거추장스러운, 군더더기, 단정하게, 유지하, 좋아하, 패키지, 과하게, 튀지, 않고, 깔끔해서, 취향, 억지스럽게, 화끈거리지, 않고, 기분, 부드럽게, 퍼져서, 편안, 거품, 풍성하게, 나서, 번거롭게, 짜낼, 필요, 가볍게, 덜어서, 감기만, 충분하니까, 실용적이고, 간편하더라, 답답했던, 산뜻, 맑아지, 기분, 쾌적한, 상태, 오래, 유지할, 있어서, 기분, 좋게",5,높음,3,False,335,84,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,1,1,1,1,1,0,0,0,0,0,1
마이녹셀,[탈모기능성/두피가려움] 현대약품 마이녹셀 댄드러프 스칼프 쿨링 샴푸 480ml,13200,1만원대,옵션 없음,일반,거품이 풍성하게 잘 생기고 이거 쓰고 나서 지금이나 각질 부분에서 개선 많이 됨,거품이 풍성하게 잘 생기고 이거 쓰고 나서 지금이나 각질 부분에서 개선 많이 됨,"거품, 풍성하게, 생기고, 이거, 쓰고, 나서, 지금이나, 각질, 부분, 개선",4,높음,3,True,44,13,2,세정감 꼼꼼 확인형,세정/거품,"거품, 세정력, 풍성하게, 샴푸바, 나고, 나서, 풍성, 생각, 좋았, 세정, 오래, 꾸준히",풍성한 거품·세정력·감은 뒤 머릿결을 실제 사용 장면으로 보여주기,0,0,0,0,1,0,0,0,0,0,0,0
마이녹셀,[탈모기능성/두피가려움] 현대약품 마이녹셀 댄드러프 스칼프 쿨링 샴푸 480ml,13200,1만원대,옵션 없음,일반,여름에 사용하기 완전 좋은 쿨링 샴푸예요. 안 그래도 두피에 열광이 많아서 여름철만 되면 두피가 너무 간지럽고 하루만 머리를 안 감아도 찝찝했거든요ㅜㅜ 그래서 시원하게 쓸 수 있는 걸 찾다가 현대 약품 본사에서 직접 판매하는 정품이라길래 궁금해서 구매해 봤습니다! 두피의 각질과 가려움 케어에 도움이 되면서 머리 감구 난 다음에 시원함이 오래 가요!! 안 그래도 저 같은 경우 지성 두피라 오후만 되면 머리에 기름 끼는 스타일이라 완전 지성인데 이렇게 쿨링 샴푸를 쓰니까 정수리 냄새도 잡아주는 것 같고 게다가 탈모 증상 완화에까지 도움된다고 하니 너무 좋더라고요ㅎㅎ 거품도 많이 나는 편이어서 만족스럽습니다~~!!,여름에 사용하기 완전 좋은 쿨링 샴푸예요 안 그래도 두피에 열광이 많아서 여름철만 되면 두피가 너무 간지럽고 하루만 머리를 안 감아도 찝찝했거든요 그래서 시원하게 쓸 수 있는 걸 찾다가 현대 약품 본사에서 직접 판매하는 정품이라길래 궁금해서 구매해 봤습니다 두피의 각질과 가려움 케어에 도움이 되면서 머리 감구 난 다음에 시원함이 오래 가요 안 그래도 저 같은 경우 지성 두피라 오후만 되면 머리에 기름 끼는 스타일이라 완전 지성인데 이렇게 쿨링 샴푸를 쓰니까 정수리 냄새도 잡아주는 것 같고 게다가 탈모 증상 완화에까지 도움된다고 하니 너무 좋더라고요 거품도 많이 나는 편이어서 만족스럽습니다,"여름, 사용하기, 샴푸예요, 그래, 열광, 많아서, 여름철만, 되면, 간지럽고, 하루만, 감아, 찝찝했거든요, 시원하게, 찾다, 현대, 약품, 본사, 직접, 판매하, 정품이라길래, 궁금해서, 구매해, 각질, 가려움, 케어, 도움, 되면서, 감구, 다음, 시원함, 오래, 가요, 그래, 경우, 지성, 두피라, 오후만, 되면, 기름, 스타일, 지성인데, 이렇게, 쓰니까, 정수리, 냄새, 잡아주, 게다, 탈모, 증상, 완화, 도움된다고, 하니, 좋더라, 거품, 편이어서, 만족스럽",5,높음,3,True,344,87,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,1,1,1,1,1,0,0,0,1,0,1
마이녹셀,[탈모기능성/두피가려움] 현대약품 마이녹셀 댄드러프 스칼프 쿨링 샴푸 480ml,13200,1만원대,옵션 없음,일반,"​날이 더워지니까 두피에 기름도 빨리 끼고 답답했는데, 이 샴푸는 감자마자 특유의 청량감이 두피에 확 퍼져서 엄청 시원해요. 찝찝했던 정수리가 개운하게 싹 청소되는 기분이라 여름철에 쓰기 완전 딱입니다. ​거품도 쫀쫀하고 풍성하게 잘 나서 부드럽게 감기고요, 감고 나서 드라이해보면 모발에 힘도 좀 생기는 것 같아요. 탈모 완화 기능성인데도 뻣뻣하지 않고 두피 가려움까지 잘 잡아줘서 손이 자주 가네요. 올여름 내내 이 청량감에 중독돼서 이것만 쓸 것 같아요.",날이 더워지니까 두피에 기름도 빨리 끼고 답답했는데 이 샴푸는 감자마자 특유의 청량감이 두피에 확 퍼져서 엄청 시원해요 찝찝했던 정수리가 개운하게 싹 청소되는 기분이라 여름철에 쓰기 완전 딱입니다 거품도 쫀쫀하고 풍성하게 잘 나서 부드럽게 감기고요 감고 나서 드라이해보면 모발에 힘도 좀 생기는 것 같아요 탈모 완화 기능성인데도 뻣뻣하지 않고 두피 가려움까지 잘 잡아줘서 손이 자주 가네요 올여름 내내 이 청량감에 중독돼서 이것만 쓸 것 같아요,"더워지니까, 기름, 빨리, 끼고, 답답했, 감자마자, 특유, 청량감, 퍼져서, 찝찝했던, 정수리, 개운하게, 청소되, 기분, 여름철, 거품, 쫀쫀, 풍성하게, 나서, 부드럽게, 감기, 감고, 나서, 드라이해보면, 모발, 생기, 탈모, 완화, 기능성인데, 뻣뻣하지, 않고, 가려움, 잡아줘서, 자주, 올여름, 내내, 청량감, 중독돼서, 이것만",5,높음,3,True,257,64,2,세정감 꼼꼼 확인형,세정/거품,"거품, 세정력, 풍성하게, 샴푸바, 나고, 나서, 풍성, 생각, 좋았, 세정, 오래, 꾸준히",풍성한 거품·세정력·감은 뒤 머릿결을 실제 사용 장면으로 보여주기,1,1,1,0,1,1,0,1,0,0,0,1
마이녹셀,[탈모기능성/두피가려움] 현대약품 마이녹셀 댄드러프 스칼프 쿨링 샴푸 480ml,13200,1만원대,옵션 없음,일반,거품도 풍성하고 두피 자극도 없고 부드러워서 사용하기 좋아요.,거품도 풍성하고 두피 자극도 없고 부드러워서 사용하기 좋아요,"거품, 풍성, 없고, 부드러워서, 사용하기",5,높음,3,True,34,8,2,세정감 꼼꼼 확인형,세정/거품,"거품, 세정력, 풍성하게, 샴푸바, 나고, 나서, 풍성, 생각, 좋았, 세정, 오래, 꾸준히",풍성한 거품·세정력·감은 뒤 머릿결을 실제 사용 장면으로 보여주기,0,1,0,0,1,1,0,0,0,0,0,1
마이녹셀,[탈모기능성/두피가려움] 현대약품 마이녹셀 댄드러프 스칼프 쿨링 샴푸 480ml,13200,1만원대,옵션 없음,일반,쿨링감진짜 좋음요!! 약간 민트향이 아주 시원하고 여름에 꾸준히 쓰기 너무 상쾌한 느낌임,쿨링감진짜 좋음요 약간 민트향이 아주 시원하고 여름에 꾸준히 쓰기 너무 상쾌한 느낌임,"쿨링감진짜, 좋음요, 민트향, 여름, 꾸준히, 상쾌한, 느낌임",5,높음,3,True,49,12,0,청량감 즉시 체감형,쿨링/열감,"여름, 사용하기, 거품, 있어서, 열감, 구매했, 시원해서, 용량, 시원한, 좋아, 쿨링제품, 사용할",시원함·개운함·상쾌함을 사용 직후 체감 언어로 제시,1,1,1,1,0,0,0,1,0,1,1,0
